,Exposure Id,City_id,Type,City,Country,ISO3,Region,Name,Exposure Mean,Year,Pollutant,Pollutant Name,Region Name,Units
797,142946.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",17.5,2005.0,pm25,PM25,City,µg/m3
798,142947.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",16.8,2006.0,pm25,PM25,City,µg/m3
799,142948.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",16.7,2007.0,pm25,PM25,City,µg/m3
800,142949.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",15.7,2008.0,pm25,PM25,City,µg/m3
801,142950.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",14.7,2009.0,pm25,PM25,City,µg/m3
802,142951.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",17.5,2010.0,pm25,PM25,City,µg/m3
803,142952.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",18.6,2011.0,pm25,PM25,City,µg/m3
804,142953.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",15.4,2012.0,pm25,PM25,City,µg/m3
805,142954.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",19.6,2013.0,pm25,PM25,City,µg/m3
806,142955.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",17.6,2014.0,pm25,PM25,City,µg/m3
807,142956.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",19.9,2015.0,pm25,PM25,City,µg/m3
808,142957.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",15.2,2016.0,pm25,PM25,City,µg/m3
809,142958.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",18.6,2017.0,pm25,PM25,City,µg/m3
810,142959.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",20.1,2018.0,pm25,PM25,City,µg/m3
811,142960.0,11683.0,city,Long Xuyen,Vietnam,VNM,city,"Long Xuyen, Vietnam",19.4,2019.0,pm25,PM25,City,µg/m3
814,142961.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",34.1,2000.0,pm25,PM25,City,µg/m3
815,142962.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",34.7,2001.0,pm25,PM25,City,µg/m3
816,142963.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",29.3,2002.0,pm25,PM25,City,µg/m3
817,142964.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",28,2003.0,pm25,PM25,City,µg/m3
818,142965.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",30.3,2004.0,pm25,PM25,City,µg/m3
819,142966.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",25.9,2005.0,pm25,PM25,City,µg/m3
820,142967.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",28.3,2006.0,pm25,PM25,City,µg/m3
821,142968.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",34.1,2007.0,pm25,PM25,City,µg/m3
822,142969.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",28.1,2008.0,pm25,PM25,City,µg/m3
823,142970.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",36,2009.0,pm25,PM25,City,µg/m3
824,142971.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",33.1,2010.0,pm25,PM25,City,µg/m3
825,142972.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",37.1,2011.0,pm25,PM25,City,µg/m3
826,142973.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",33.4,2012.0,pm25,PM25,City,µg/m3
827,142974.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",34.4,2013.0,pm25,PM25,City,µg/m3
828,142975.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",35.5,2014.0,pm25,PM25,City,µg/m3
829,142976.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",30.1,2015.0,pm25,PM25,City,µg/m3
830,142977.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",33.7,2016.0,pm25,PM25,City,µg/m3
831,142978.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",30.3,2017.0,pm25,PM25,City,µg/m3
832,142979.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",27.8,2018.0,pm25,PM25,City,µg/m3
833,142980.0,10847.0,city,Lào Cai,Vietnam,VNM,city,"Lào Cai, Vietnam",33.6,2019.0,pm25,PM25,City,µg/m3
836,142981.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",33.5,2000.0,pm25,PM25,City,µg/m3
837,142982.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",36.8,2001.0,pm25,PM25,City,µg/m3
838,142983.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",38,2002.0,pm25,PM25,City,µg/m3
839,142984.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",27.8,2003.0,pm25,PM25,City,µg/m3
840,142985.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",33.8,2004.0,pm25,PM25,City,µg/m3
841,142986.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",33.4,2005.0,pm25,PM25,City,µg/m3
842,142987.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",38.1,2006.0,pm25,PM25,City,µg/m3
843,142988.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",44,2007.0,pm25,PM25,City,µg/m3
844,142989.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",38.6,2008.0,pm25,PM25,City,µg/m3
845,142990.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",32.4,2009.0,pm25,PM25,City,µg/m3
846,142991.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",37.5,2010.0,pm25,PM25,City,µg/m3
847,142992.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",46.5,2011.0,pm25,PM25,City,µg/m3
848,142993.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",44.4,2012.0,pm25,PM25,City,µg/m3
849,142994.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",41.6,2013.0,pm25,PM25,City,µg/m3
850,142995.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",44.6,2014.0,pm25,PM25,City,µg/m3
851,142996.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",35.6,2015.0,pm25,PM25,City,µg/m3
852,142997.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",37.4,2016.0,pm25,PM25,City,µg/m3
853,142998.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",31.7,2017.0,pm25,PM25,City,µg/m3
854,142999.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",27.6,2018.0,pm25,PM25,City,µg/m3
855,143000.0,11289.0,city,Lạng Sơn,Vietnam,VNM,city,"Lạng Sơn, Vietnam",35.4,2019.0,pm25,PM25,City,µg/m3
858,143001.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",36,2000.0,pm25,PM25,City,µg/m3
859,143002.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",37.9,2001.0,pm25,PM25,City,µg/m3
860,143003.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",38.3,2002.0,pm25,PM25,City,µg/m3
861,143004.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",32.3,2003.0,pm25,PM25,City,µg/m3
862,143005.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",38.7,2004.0,pm25,PM25,City,µg/m3
863,143006.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",39.8,2005.0,pm25,PM25,City,µg/m3
864,143007.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",41.9,2006.0,pm25,PM25,City,µg/m3
865,143008.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",47.1,2007.0,pm25,PM25,City,µg/m3
866,143009.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",48.7,2008.0,pm25,PM25,City,µg/m3
867,143010.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",38.6,2009.0,pm25,PM25,City,µg/m3
868,143011.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",44.3,2010.0,pm25,PM25,City,µg/m3
869,143012.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",50.6,2011.0,pm25,PM25,City,µg/m3
870,143013.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",48.4,2012.0,pm25,PM25,City,µg/m3
871,143014.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",44.5,2013.0,pm25,PM25,City,µg/m3
872,143015.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",44.6,2014.0,pm25,PM25,City,µg/m3
873,143016.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",37.2,2015.0,pm25,PM25,City,µg/m3
874,143017.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",41.3,2016.0,pm25,PM25,City,µg/m3
875,143018.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",36.1,2017.0,pm25,PM25,City,µg/m3
876,143019.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",33.4,2018.0,pm25,PM25,City,µg/m3
877,143020.0,11319.0,city,Minh Tân,Vietnam,VNM,city,"Minh Tân, Vietnam",40.3,2019.0,pm25,PM25,City,µg/m3
880,143021.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",35.9,2000.0,pm25,PM25,City,µg/m3
881,143022.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",39.5,2001.0,pm25,PM25,City,µg/m3
882,143023.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",39.7,2002.0,pm25,PM25,City,µg/m3
883,143024.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",32.4,2003.0,pm25,PM25,City,µg/m3
884,143025.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",42.1,2004.0,pm25,PM25,City,µg/m3
885,143026.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",36.3,2005.0,pm25,PM25,City,µg/m3
886,143027.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",44.2,2006.0,pm25,PM25,City,µg/m3
887,143028.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",45.1,2007.0,pm25,PM25,City,µg/m3
888,143029.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",43.4,2008.0,pm25,PM25,City,µg/m3
889,143030.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",40.4,2009.0,pm25,PM25,City,µg/m3
890,143031.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",40.7,2010.0,pm25,PM25,City,µg/m3
891,143032.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",53.3,2011.0,pm25,PM25,City,µg/m3
892,143033.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",46.1,2012.0,pm25,PM25,City,µg/m3
893,143034.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",44.9,2013.0,pm25,PM25,City,µg/m3
894,143035.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",42.6,2014.0,pm25,PM25,City,µg/m3
895,143036.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",41.7,2015.0,pm25,PM25,City,µg/m3
896,143037.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",39.5,2016.0,pm25,PM25,City,µg/m3
897,143038.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",33.9,2017.0,pm25,PM25,City,µg/m3
898,143039.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",31.6,2018.0,pm25,PM25,City,µg/m3
899,143040.0,11497.0,city,Mong Cai,Vietnam,VNM,city,"Mong Cai, Vietnam",34.4,2019.0,pm25,PM25,City,µg/m3
902,143041.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",14.4,2000.0,pm25,PM25,City,µg/m3
903,143042.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",12.1,2001.0,pm25,PM25,City,µg/m3
904,143043.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",15.1,2002.0,pm25,PM25,City,µg/m3
905,143044.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",14.6,2003.0,pm25,PM25,City,µg/m3
906,143045.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",17.9,2004.0,pm25,PM25,City,µg/m3
907,143046.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",18.2,2005.0,pm25,PM25,City,µg/m3
908,143047.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",16.5,2006.0,pm25,PM25,City,µg/m3
909,143048.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",17.7,2007.0,pm25,PM25,City,µg/m3
910,143049.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",16.9,2008.0,pm25,PM25,City,µg/m3
911,143050.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",15.9,2009.0,pm25,PM25,City,µg/m3
912,143051.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",18.3,2010.0,pm25,PM25,City,µg/m3
913,143052.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",19.4,2011.0,pm25,PM25,City,µg/m3
914,143053.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",15.6,2012.0,pm25,PM25,City,µg/m3
915,143054.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",18.9,2013.0,pm25,PM25,City,µg/m3
916,143055.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",17.1,2014.0,pm25,PM25,City,µg/m3
917,143056.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",19.3,2015.0,pm25,PM25,City,µg/m3
918,143057.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",15.6,2016.0,pm25,PM25,City,µg/m3
919,143058.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",17.6,2017.0,pm25,PM25,City,µg/m3
920,143059.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",19.5,2018.0,pm25,PM25,City,µg/m3
921,143060.0,11826.0,city,My Tho,Vietnam,VNM,city,"My Tho, Vietnam",19.6,2019.0,pm25,PM25,City,µg/m3
924,143061.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",13.1,2000.0,pm25,PM25,City,µg/m3
925,143062.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",11.8,2001.0,pm25,PM25,City,µg/m3
926,143063.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",14.5,2002.0,pm25,PM25,City,µg/m3
927,143064.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",14.4,2003.0,pm25,PM25,City,µg/m3
928,143065.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",17.9,2004.0,pm25,PM25,City,µg/m3
929,143066.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",16.4,2005.0,pm25,PM25,City,µg/m3
930,143067.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",17.6,2006.0,pm25,PM25,City,µg/m3
931,143068.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",16.1,2007.0,pm25,PM25,City,µg/m3
932,143069.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",15.4,2008.0,pm25,PM25,City,µg/m3
933,143070.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",14.3,2009.0,pm25,PM25,City,µg/m3
934,143071.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",16.1,2010.0,pm25,PM25,City,µg/m3
935,143072.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",17.6,2011.0,pm25,PM25,City,µg/m3
936,143073.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",14.1,2012.0,pm25,PM25,City,µg/m3
937,143074.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",19.6,2013.0,pm25,PM25,City,µg/m3
938,143075.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",17.8,2014.0,pm25,PM25,City,µg/m3
939,143076.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",19.6,2015.0,pm25,PM25,City,µg/m3
940,143077.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",15.1,2016.0,pm25,PM25,City,µg/m3
941,143078.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",18.2,2017.0,pm25,PM25,City,µg/m3
942,143079.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",19.3,2018.0,pm25,PM25,City,µg/m3
943,143080.0,11638.0,city,Mỹ Đức,Vietnam,VNM,city,"Mỹ Đức, Vietnam",18.2,2019.0,pm25,PM25,City,µg/m3
946,143081.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",39.2,2000.0,pm25,PM25,City,µg/m3
947,143082.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",35.7,2001.0,pm25,PM25,City,µg/m3
948,143083.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",36.2,2002.0,pm25,PM25,City,µg/m3
949,143084.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",33.4,2003.0,pm25,PM25,City,µg/m3
950,143085.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",41.6,2004.0,pm25,PM25,City,µg/m3
951,143086.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",39.3,2005.0,pm25,PM25,City,µg/m3
952,143087.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",41.2,2006.0,pm25,PM25,City,µg/m3
953,143088.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",49.2,2007.0,pm25,PM25,City,µg/m3
954,143089.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",46.8,2008.0,pm25,PM25,City,µg/m3
955,143090.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",35.5,2009.0,pm25,PM25,City,µg/m3
956,143091.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",43,2010.0,pm25,PM25,City,µg/m3
957,143092.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",49.8,2011.0,pm25,PM25,City,µg/m3
958,143093.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",45.1,2012.0,pm25,PM25,City,µg/m3
959,143094.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",45.9,2013.0,pm25,PM25,City,µg/m3
960,143095.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",43.3,2014.0,pm25,PM25,City,µg/m3
961,143096.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",35.2,2015.0,pm25,PM25,City,µg/m3
962,143097.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",39.9,2016.0,pm25,PM25,City,µg/m3
963,143098.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",36.3,2017.0,pm25,PM25,City,µg/m3
964,143099.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",35.8,2018.0,pm25,PM25,City,µg/m3
965,143100.0,11293.0,city,Nam Định,Vietnam,VNM,city,"Nam Định, Vietnam",40.8,2019.0,pm25,PM25,City,µg/m3
968,143101.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",26.7,2000.0,pm25,PM25,City,µg/m3
969,143102.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",23.3,2001.0,pm25,PM25,City,µg/m3
970,143103.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",23.5,2002.0,pm25,PM25,City,µg/m3
971,143104.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",22.5,2003.0,pm25,PM25,City,µg/m3
972,143105.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",27.3,2004.0,pm25,PM25,City,µg/m3
973,143106.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",26.1,2005.0,pm25,PM25,City,µg/m3
974,143107.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",26.7,2006.0,pm25,PM25,City,µg/m3
975,143108.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",30.4,2007.0,pm25,PM25,City,µg/m3
976,143109.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",28.7,2008.0,pm25,PM25,City,µg/m3
977,143110.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",23.1,2009.0,pm25,PM25,City,µg/m3
978,143111.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",28.4,2010.0,pm25,PM25,City,µg/m3
979,143112.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",34.5,2011.0,pm25,PM25,City,µg/m3
980,143113.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",27.7,2012.0,pm25,PM25,City,µg/m3
981,143114.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",30.2,2013.0,pm25,PM25,City,µg/m3
982,143115.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",28,2014.0,pm25,PM25,City,µg/m3
983,143116.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",24.4,2015.0,pm25,PM25,City,µg/m3
984,143117.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",26.9,2016.0,pm25,PM25,City,µg/m3
985,143118.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",23.9,2017.0,pm25,PM25,City,µg/m3
986,143119.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",23.8,2018.0,pm25,PM25,City,µg/m3
987,143120.0,11290.0,city,Nga Sơn,Vietnam,VNM,city,"Nga Sơn, Vietnam",27,2019.0,pm25,PM25,City,µg/m3
990,143121.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",13.9,2000.0,pm25,PM25,City,µg/m3
991,143122.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",12.4,2001.0,pm25,PM25,City,µg/m3
992,143123.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",13.6,2002.0,pm25,PM25,City,µg/m3
993,143124.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",13.9,2003.0,pm25,PM25,City,µg/m3
994,143125.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",15.9,2004.0,pm25,PM25,City,µg/m3
995,143126.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",14.9,2005.0,pm25,PM25,City,µg/m3
996,143127.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",15.2,2006.0,pm25,PM25,City,µg/m3
997,143128.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",14.7,2007.0,pm25,PM25,City,µg/m3
998,143129.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",15,2008.0,pm25,PM25,City,µg/m3
999,143130.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",15.8,2009.0,pm25,PM25,City,µg/m3
1000,143131.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",14.5,2010.0,pm25,PM25,City,µg/m3
1001,143132.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",17.2,2011.0,pm25,PM25,City,µg/m3
1002,143133.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",15.1,2012.0,pm25,PM25,City,µg/m3
1003,143134.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",16.4,2013.0,pm25,PM25,City,µg/m3
1004,143135.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",16.3,2014.0,pm25,PM25,City,µg/m3
1005,143136.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",15.4,2015.0,pm25,PM25,City,µg/m3
1006,143137.0,12193.0,city,Nha Trang,Vietnam,VNM,city,"Nha Trang, Vietnam",15.8,2016.0,pm25,PM25,City,µg/m3
